Country,City,AccentCity,Region,Population,Latitude,Longitude
gb,llanllawddog,Llanllawddog,X7,,51.942222,-4.24
gb,llanllawdog,Llanllawdog,X7,,51.942222,-4.24
gb,llanllawer,Llanllawer,Y7,,51.983333,-4.933333
ht,cherissable,Cherissable,11,,18.8666667,-72.9711111
gr,liyia,Liyiá,37,,38.1333333,22.45
pk,allah,Allah,03,,35.189042,71.858775
md,codreanca,Codreanca,89,,47.286667,28.589722
gb,llanllwchaiarn,Llanllwchaiarn,X6,,52.183333,-4.366667
ph,caliitan,Caliitan,47,,15.416667,121.183333
gb,llanllyfni,Llanllyfni,Y2,,53.033333,-4.283333
kp,sangnaktong,Sangnaktong,07,,38.3575,126.1866667
id,kelapanoenggal satu,Kelapanoenggal Satu,30,,-7.2886,108.2971
gb,llanmadog,Llanmadog,Z1,,51.616944,-4.2525
sn,keur seydou,Keur Seydou,07,,14.7752778,-17.0552778
th,ban yai,Ban Yai,68,,6.731444,100.456694
pk,ghorabaz,Ghorabaz,04,,33.671553,73.19055
kp,ryuhyo,Ryuhyo,17,,41.395,129.7166667
tr,kasbasi,Kasbasi,54,,41,30.816667
ir,beyglar beygli,Beyglar Beygli,38,,35.983333,49.85
ir,hartuman,Hartuman,28,,32.430156,51.571589
gb,llannon,Llannon,X7,,51.753611,-4.117778
it,arsago,Arsago,09,,45.683333,8.733333
pk,nawa nawabwala,Nawa Nawabwala,04,,31.57534,71.173909
gb,llanor,Llanor,Y2,,52.9,-4.45
us,topeka,Topeka,KS,121570,39.0483333,-95.6777778
id,camplong,Camplong,18,,-10.033333,123.916667
gb,llanpumsaint,Llanpumsaint,X7,,51.938889,-4.301389
za,creag roy,Creag Roy,09,,-23.836525,29.926366
gb,llanrhaiadr,Llanrhaiadr,X9,,53.15,-3.383333
gb,llanrhaiadr-ym-mochnant,Llanrhaiadr-ym-Mochnant,Y8,,52.833333,-3.3
gb,llanrhaiadr-yn-mochnant,Llanrhaiadr-yn-Mochnant,Y8,,52.833333,-3.3
pk,kot hira das,Kot Hira Das,04,,31.438889,73.719444
us,fort plains,Fort Plains,NJ,,40.1833333,-74.2547222
mz,napita,Napita,06,,-14.1297222,40.5244444
pt,chipar de cima,Chipar de Cima,02,,40.425811,-8.570439
id,tjitedja,Tjitedja,30,,-6.878611,107.470833
id,gares,Gares,30,,-7.524,107.4991
lt,gedrimai,Gedrimai,63,,56.0666667,22.1333333
gb,llanrithan,Llanrithan,Y7,,51.915556,-5.108056
gb,llanrothal,Llanrothal,F7,,51.866667,-2.766667
my,kampung paya sasak,Kampung Paya Sasak,06,,3.712792,102.932809
ua,hodydobrovidka,HodyDobrovidka,06,,48.600545,25.075414
gb,llansadurnen,Llansadurnen,X7,,51.763611,-4.492778
gb,llansadwrnen,Llansadwrnen,X7,,51.763611,-4.492778
pk,sar nare,Sar Nare,02,,31.068647,67.013537
tr,oren boyali,Oren Boyali,71,,37.23543,32.649478
gb,llansaintffread,Llansaintffread,Y8,,52.183333,-3.316667
ru,yelgazino,Yelgazino,47,,55.416667,37.866667
gb,llansaint,Llansaint,X7,,51.746111,-4.343889
gb,llansannan,Llansannan,X8,,53.166667,-3.6
ph,pinaglabanan,Pinaglabanan,16,,13.7058,123.4448
ng,sabon gari abdulwahab,Sabon Gari Abdulwahab,29,,12.234246,8.680379
pt,vila soeiro,Vila Soeiro,11,,40.539708,-7.342164
id,jatialam,Jatialam,17,,-8.4526,117.3391
gb,llansantffraid,Llansantffraid,X8,,53.266667,-3.8
gr,sergouni,Sergoúni,32,,38.5,22.3833333
gb,llansantffraid-ym-mechain,Llansantffraid-ym-Mechain,Y8,,52.766667,-3.15
ru,ikandovo,Ikandovo,52,,57.5204,32.4174
ma,douar oulad el haj abdallah,Douar Oulad el Haj Abdallah,46,,34.15118,-5.187147
pk,pir mopal,Pir Mopal,04,,30.620924,72.542777
ru,yantal,Yantal,20,2383,56.8471,105.2542
kh,phum trau,Phum Trau,14,,11.2166667,105.5666667
tr,tuglu,Tuglu,83,,37.184631,37.530173
gb,llanspyddyd,Llanspyddyd,Y8,,51.95,-3.433333
ng,gbolola,Gbolola,16,,7.016667,3.366667
gb,llansteffan,Llansteffan,X7,,51.772222,-4.391389
iq,`abbud shihab,`Abbud Shihab,01,,33.4541667,44.3180556
th,ban mae phak lae,Ban Mae Phak Lae,03,,19.541834,99.425472
gb,llantarnam,Llantarnam,Z2,,51.634722,-3.004444
gb,llanteg,Llanteg,Y7,,51.760556,-4.6375
sn,sintiou kafate,Sintiou Kafate,10,,14.1166667,-14.9
hn,el espinal,El Espinal,08,,13.7991667,-87.4427778
gb,llantood,Llantood,Y7,,52.033333,-4.7
mx,rancho pozo toyo,Rancho Pozo Toyo,26,,29.15,-110.75
mx,bonifacio garcia,Bonifacio García,17,,18.733333,-99.133333
ru,ust-chebula,Ust-Chebula,29,,56.1267,87.7672
gb,llantrisant,Llantrisant,Y9,,51.540278,-3.373889
gb,llantrissant,Llantrissant,Y9,,51.540278,-3.373889
hn,ulapa,Ulapa,16,,14.9666667,-88.5833333
ru,rusakova,Rusakova,85,,59.3213,35.5279
gb,llantwit major,Llantwit Major,Z3,,51.405556,-3.482778
gb,llantwitt-fardre,Llantwitt-fardre,Y9,,51.555556,-3.336667
gb,llantwitvairdre,Llantwitvairdre,Y9,,51.555556,-3.336667
ru,chicherino,Chicherino,85,,60.365482,39.292596
ph,pinocotan,Pinocotan,H3,,10.658552,123.498902
gb,llanvaches,Llanvaches,Y6,,51.621111,-2.818333
gb,llanvair discoed,Llanvair Discoed,Y4,,51.626667,-2.798611
pl,langewiese,Langewiese,85,,54.125814,20.500487
us,stokes,Stokes,SC,,32.9591667,-80.7258333
se,ebbenas,Ebbenäs,02,,56.3,16.041667
tr,cakaltepe,Çakaltepe,31,,36.279163,36.448868
gb,llanvihangel crucorney,Llanvihangel Crucorney,Y4,,51.883333,-2.983333
hk,siu kau,Siu Kau,00,,22.4833333,114.2833333
pe,posuma,Posuma,04,,-15.3666667,-71.3647222
id,cirojomporang 2,Cirojomporang 2,30,,-6.713056,107.382222
hn,santa teresa,Santa Teresa,13,,14.45,-88.65
gw,ca grande,Cã Grande,04,,11.9666667,-15.5333333
pe,huaca de barro,Huaca de Barro,14,,-6.5380556,-79.9405556
gb,llanwenog,Llanwenog,X6,,52.083333,-4.2
gb,llanwern,Llanwern,Y6,,51.588889,-2.913611
vn,thac Ðet,Thác Ðét,05,,22.733333,106.466667
hr,starigrad,Starigrad,20,,44.2930556,15.4430556
ye,dar abdaie,Dar Abdaie,08,,15.45,42.9666667
mg,namakia haut,Namakia Haut,06,,-22.3333333,44.2833333
ru,ivanovka vtoraya,Ivanovka Vtoraya,93,,52.7512,118.6481
gb,llanwonno,Llanwonno,Y9,,51.65,-3.4
id,batubayan,Batubayan,02,,-8.4875,115.2304
in,sunoni,Sunoni,35,,24.8573,78.9459
gb,llanwrst,Llanwrst,X8,,53.15,-3.8
gb,llanwrthwl,Llanwrthwl,Y8,,52.266667,-3.5
kh,prasath andet,Prasath Andet,05,,12.7833333,104.7166667
kp,changgol,Changgol,07,,38.2325,126.0438889
pl,zensko,Zensko,87,,53.10702,15.448533
gb,llanyblodwel,Llanyblodwel,Y8,,52.783333,-3.133333
gb,llanybre,Llanybre,X7,,51.785556,-4.412222
pk,husainkhelanwala,Husainkhelanwala,04,,32.560889,71.626071
gb,llanybyther,Llanybyther,X7,,52.066667,-4.166667
gb,llanycefn,Llanycefn,Y7,,51.879722,-4.765
gb,llanychaer,Llanychaer,Y7,,51.98,-4.931944
gb,llanychaiarn,Llanychaiarn,X6,,52.383333,-4.083333
gb,llanycil,Llanycil,Y2,,52.9,-3.616667
gb,llanycrwys,Llanycrwys,X7,,52.083333,-3.983333
tw,tungtsun,Tungtsun,04,,24.6,121.0
gb,llanymynech,Llanymynech,Y8,,52.766667,-3.083333
gb,llanynog,Llanynog,Y8,,52.083333,-3.433333
gb,llanyre,Llanyre,Y8,,52.25,-3.4
id,watumela,Watumela,22,,-4.933333,122.616667
ng,nto etom,Nto Etom,21,,5.198078,7.580834
mz,chikhuto,Chikhuto,02,,-23.0325,33.3694444
gb,llechrhyd,Llechrhyd,Y7,,52.05,-4.6
gb,llechryd,Llechryd,Y7,,52.05,-4.6
gb,lledrod,Lledrod,X6,,52.3,-3.983333
tw,houtsotzu,Houtsotzu,04,,23.5333333,120.3666667
gb,llisworney,Llisworney,Z3,,51.456944,-3.493333
gb,llithfaen,Llithfaen,Y2,,52.95,-4.45
gb,llong,Llong,Y1,,53.15,-3.116667
gb,llowes,Llowes,Y8,,52.066667,-3.183333
gb,llwchwr,Llwchwr,Z1,,51.583333,-4
ua,lemanskiy,Lemanskiy,26,,48,35.033333
ir,kermansah,Kermânsâh,13,,34.314167,47.065
no,valasjo,Vålåsjø,11,,62.183333,9.433333
us,arvonia,Arvonia,VA,,37.6833333,-78.3416667
pk,khume,Khume,07,,35.204683,74.933507
gt,murcielago,Murciélago,09,,15.583333,-89.2
gb,llwynypia,Llwynypia,Y9,,51.633333,-3.45
gb,llynclys,Llynclys,L6,,52.8,-3.05
gb,llysfaen,Llysfaen,X8,,53.283333,-3.666667
us,mccuneville,McCuneville,OH,,39.6288889,-82.2344444
td,rafa,Rafa,12,,11.75,22.4
ml,mbebougou,Mbébougou,05,,13.6333333,-6.05
gb,llywell,Llywell,Y8,,51.95,-3.633333
id,curugkatimaha,Curugkatimaha,33,,-6.0427,106.0339
mx,las perotas,Las Perotas,25,,24.916667,-107.175
gh,donfonga,Donfonga,10,,10.7166667,-0.2166667
kp,chongori,Chongori,17,,42.2030556,129.7247222
ng,obioma,Obioma,47,,6.370026,7.403012
gb,lochalsh,Lochalsh,V3,,57.266667,-5.583333
pt,frandina,Frandina,08,,38.859716,-7.557035
vn,ke sui,Ke Sui,26,,19.1,105.2
pk,karun,Karun,03,,33.890919,73.306874
gb,lochcarron,Lochcarron,V3,,57.4,-5.5
ir,saqder,Saqder,29,,28.8474,57.8706
ru,novaya proletarka,Novaya Proletarka,70,,44.026667,43.008611
pk,tangai,Tangai,02,,30.541443,67.480996
gb,lochearnhead,Lochearnhead,W6,,56.383333,-4.283333
gb,lochend,Lochend,U2,,54.866667,-3.766667
pk,hamzah,Hamzah,02,,31.205556,66.901111
ru,purichi,Purichi,20,,59.35,115
ht,pengol,Pengol,07,,19.0166667,-72.2
id,jabon,Jabon,07,,-7.0089,110.2627
ru,ingashet,Ingashet,20,,55.6975,97.6327
vu,lasmea,Lasméa,06,,-15.1166667,168.1333333
gb,lochhead,Lochhead,T8,,55.916667,-5.166667
ru,soino,Soino,60,,56.345456,29.264503
kp,salgujong,Salgujong,09,,38.3472222,127.5222222
us,au sable river park,Au Sable River Park,MI,,44.4033333,-84.4602778
pk,shina urmazha kili,Shina Urmazha Kili,02,,31.644167,69.736111
kr,gongheungri,Gongheungri,13,,37.499444,127.498889
ph,bukidnon,Bukidnon,M1,,10.8487,123.3668
tr,gurcayir,Gurcayir,58,,39.330044,36.350366
pk,goth qasim gado,Goth Qasim Gado,05,,24.617778,67.908333
gb,lochwinnoch,Lochwinnoch,W2,2684,55.783333,-4.633333
vn,kouei hoang,Kouei Hoang,05,,22.916667,105.866667
gr,frigani,Frígani,34,,38.0833333,24.3833333
gb,lockerbie,Lockerbie,U2,3986,55.116667,-3.35
gb,lockinge,Lockinge,K2,,51.566667,-1.383333
it,alpe mandetto,Alpe Mandetto,12,,45.433333,7.133333
kr,sanhasil,Sanhasil,17,,36.7489,126.1996
gb,lockleywood,Lockleywood,L6,,52.85,-2.466667
gb,loddington,Loddington,H5,,52.6,-.833333
th,kampong laae,Kampong Laae,70,,6.474194,101.168222
ma,sidi mohamed argrag,Sidi Mohamed Argrag,47,,30.918714,-9.543308
ge,dandalo,Dandalo,04,,41.6372222,42.1013889
gn,koloman,Koloman,19,,10.7833333,-10.2333333
gb,lodsworth,Lodsworth,P6,,51,-.666667
pt,rominha,Rominha,13,,39.813215,-8.378356
gb,lofthouse-in-nidderdale,Lofthouse-in-Nidderdale,J7,,54.15,-1.833333
kr,chajipo,Chajipo,13,,37.990278,126.863611
gb,lofthouse,Lofthouse,J7,,54.15,-1.833333
us,tara,Tara,IA,,42.5002778,-94.2955556
ir,shamlu-ye kuchak,Shamlu-ye Kuchak,33,,39.1712,47.2661
gb,logie buchan,Logie Buchan,T6,,57.35,-2.016667
kz,saro-bulak,Saro-bulak,15,,47.633333,84.25
tr,naynas,Naynas,73,,38.030659,34.642517
ma,kasba fougani,Kasba Fougani,48,,31.31,-4.26
gb,login,Login,X7,,51.879722,-4.665278
hu,tabdi,Tabdi,01,,46.681945,19.3265
gb,lonbain,Lonbain,V3,,57.516667,-5.883333
ir,jaldak,Jaldak,07,,30.083889,53.243333
ph,cabatuan,Cabatuan,59,,10.3656,124.9707
pl,szadwald,Szadwald,82,,54.063907,19.120769
gb,london borough of barnet,London Borough of Barnet,A2,,51.616168,-.21006
id,limbungan,Limbungan,38,,-5.4472,119.4337
ng,dabudum,Dabudum,43,,8.283333,12.033333
ye,ash sharafiyah,Ash Sharafiyah,12,,16.2566667,43.0602778
gb,london borough of camden,London Borough of Camden,C4,,51.55155,-.15453
kr,oksam,Oksam,03,,35.896111,126.740833
gb,london borough of ealing,London Borough of Ealing,D9,,51.521607,-.326289
tr,misaksin,Misaksin,13,,38.616667,41.983333
mx,san maria totoltepec,San María Totoltepec,15,,19.305,-99.5925
jp,araijuku,Araijuku,40,,35.583333,139.716667
us,east alton,East Alton,NH,,43.5180556,-71.2002778
mz,uanachaca,Uanachaca,01,,-12.2269444,39.3644444
ht,bouvier,Bouvier,07,,18.7666667,-72.25
pk,huzun,Huzun,03,,36.0727,72.4439
gb,london borough of hillingdon,London Borough of Hillingdon,F9,,51.540965,-.447072
gb,london borough of hounslow,London Borough of Hounslow,G1,,51.474673,-.3661
lv,krani,Krani,33,,57.5333333,21.9166667
my,nanga lemai,Nanga Lemai,11,,2.7,112.5
si,hosnica,Hosnica,09,,46.3333333,15.6166667
gb,london borough of merton,London Borough of Merton,I4,,51.410465,-.193637
pk,ghulam qadir,Ghulam Qadir,03,,32.951556,70.568986
us,dahlia,Dahlia,VA,,36.5697222,-77.5391667
ru,dobrina,Dobrina,32,,60.883333,69.816667
gb,london borough of southwark,London Borough of Southwark,M8,,51.471465,-.073912
ru,linevka,Linëvka,81,,54.523709,48.253858
gb,london borough of tower hamlets,London Borough of Tower Hamlets,O5,,51.52065,-.036489
gb,london borough of waltham forest,London Borough of Waltham Forest,O9,,51.596921,-.013679
gb,london borough of wandsworth,London Borough of Wandsworth,P1,,51.451809,-.192402
th,ban kho,Ban Kho,30,,14.632945,104.295139
kz,kolkhoznoye,Kolkhoznoye,12,,50.061111,73.723056
ua,zarudye,Zarudye,22,,49.657756,25.060972
ph,bangian,Bangian,22,,6.6175,122.278889
ma,ait athmane,Aït Athmane,48,,32.08297,-4.388909
ph,balisuan,Balisuan,57,,7.15,124.616667
gb,long ashton,Long Ashton,J4,,51.431667,-2.66
id,nagasari timur,Nagasari Timur,08,,-7.0456,113.3759
kh,phumi kaoh choram,Phumi Kaoh Choram,02,,11.8166667,105.0333333
ir,veresk,Veresk,35,,35.885639,52.999764
ir,deh-e sheykh beyg,Deh-e Sheykh Beyg,04,,31.2291,61.6831
pl,kuszewo,Kuszewo,86,,52.685475,17.273458
ru,karepovo,Karepovo,37,,58.8732,42.364
gb,long buckby,Long Buckby,J1,,52.3,-1.066667
rs,kraljevo selo,Kraljevo Selo,00,,43.683333,22.2925
ir,qeshlaq-e musalu,Qeshlaq-e Musalu,34,,35.5397,50.4987
gb,long compton,Long Compton,P3,,51.983333,-1.583333
si,jagersce,Jagersce,04,,46.0905556,13.945
gb,long crichel,Long Crichel,D6,,50.883333,-2.033333
hn,texiguat,Texíguat,01,,15.5,-87.4666667
sk,srobarova,Srobarova,04,,47.8,18.3166667
gb,long ditton,Long Ditton,N7,,51.383333,-.316667
id,umamalau,Umamalau,18,,-9.5275,119.4927
ph,santo rosario hacienda,Santo Rosario Hacienda,06,,10.55,121.85
za,tsitweni,Tsitweni,05,,-30.232678,28.811606
gr,psathion,Psathíon,46,,35.05,25.6666667
ph,sisirin,Sisirin,H2,,13.8587,122.1181
gb,longford,Longford,C7,,52.433333,-1.483333
gb,longford,Longford,D3,,52.916667,-1.666667
jp,kashiwabara,Kashiwabara,32,,34.583333,135.616667
pe,solsol,Solsol,20,,-5.0130556,-80.1480556
gb,longford,Longford,P8,,51.133333,-1.933333
mz,tongane,Tongane,02,,-25.03,33.2466667
gb,longformacus,Longformacus,T9,,55.8,-2.5
ng,legha,Legha,48,,6.214818,4.841986
us,lehle mwahu,Lehle Mwahu,FM,,6.9291667,158.2338889
ke,mlegwa,Mlegwa,02,,-3.4833333,38.3166667
gb,longham,Longham,I9,,52.7,.866667
kr,tarimok,Tarimok,05,,37.1343,128.111
pa,cerro name,Cerro Ñame,02,,8.3333333,-81.7
gb,longhope,Longhope,E6,,51.866667,-2.45
qa,al suwaihiliya,Al Suwaihiliya,06,,25.765278,51.019722
gb,long houghton,Long Houghton,J6,,55.416667,-1.616667
gb,long itchington,Long Itchington,P3,,52.266667,-1.383333
ua,reshetilovka,Reshetilovka,14,,48.95,39.766667
ma,merad,Merad,58,,34.85,-4.43
gb,longley,Longley,L9,,53.416667,-1.483333
tz,misaki,Misaki,16,,-5.15,34.0333333
ma,kasba moulay ahmed dehbi,Kasba Moulay Ahmed Dehbi,48,,31.31,-4.28
ru,krasnyy kordon,Krasnyy Kordon,39,,54.064722,93.069167
gb,long marston,Long Marston,C9,,54.6,-2.516667
ru,khomyakovo,Khomyakovo,33,,60.1454,46.5445
gb,long marston,Long Marston,J7,,53.95,-1.233333
gb,long marston,Long Marston,P3,,52.133333,-1.783333
kp,pangchungni,Pangchungni,03,,39.3958333,127.2233333
mw,sekela,Sekela,02,,-15.9833333,34.7833333
in,dhanauri,Dhanauri,10,,29.783333,76.183333
id,ngloho,Ngloho,07,,-7.354167,110.288333
ru,tatyanino,Tatyanino,85,,59.9662,38.9906
zr,bindolo,Bindolo,09,,3.5833333,29.9166667
th,ban kut chok,Ban Kut Chok,26,,16.483333,102.05
gb,longney,Longney,E6,,51.816667,-2.516667
ir,yengi kahriz,Yengi Kahriz,38,,35.724182,49.768706
gb,longnor,Longnor,L6,,52.6,-2.75
gb,longnor,Longnor,N1,,53.183333,-1.866667
zr,dumi,Dumi,06,,-4.1691667,15.9238889
ng,mboko umuete,Mboko Umuete,45,,5.169089,7.358476
gb,long preston,Long Preston,J7,,54,-2.25
gb,longridge,Longridge,H2,,53.833333,-2.583333
gb,longriggend,Longriggend,V8,,55.9,-3.883333
in,sindhkhed,Sindhkhed,16,,19.866667,78.133333
vn,thanh chiem,Thanh Chiem,29,,15.866667,108.266667
pt,suzao,Suzão,17,,41.203633,-8.503064
ir,sar-i-asiab,Sar-i-Asiab,29,,30.2868,55.4138
gb,longstock,Longstock,F2,,51.116667,-1.483333
gr,palaia khora,Palaiá Khóra,34,,38.0333333,24.4166667
ht,plaine laciote,Plaine Laciote,08,,18.4666667,-73.8166667
th,ban po phan,Ban Po Phan,25,,16.066667,103.516667
pe,caspe,Caspe,04,,-15.3247222,-73.0091667
id,cisangkir kaler,Cisangkir Kaler,30,,-7.3598,108.255
kp,hapyongdong,Hapyongdong,17,,40.8422222,129.5816667
id,muncung,Muncung,33,,-6.1245,106.1747
gb,long sutton,Long Sutton,M3,,51.024444,-2.758333
vn,thon danh thanh,Thon Danh Thanh,28,,12.233333,109.05
us,laytonville,Laytonville,CA,,39.6883333,-123.4816667
th,ban non lalom,Ban Non Lalom,27,,15.35,102.716667
gb,longtown,Longtown,F7,,51.95,-2.983333
lu,belval,Belval,03,,49.5102778,5.9436111
us,staplehurst,Staplehurst,NE,,40.9750000,-97.1722222
mm,namhsa-yawng,Namhsa-yawng,11,,21.95,97.9
gt,el platanar,El Platanar,17,,14.566667,-92.183333
ru,cherepashki,Cherepashki,84,,48.550422,45.029815
gb,longwitton,Longwitton,J6,,55.183333,-1.883333
ru,bobrovets,Bobrovets,52,,57.1512,31.9297
ir,ashqal,Ashqal,34,,34.525715,49.581193
ru,shashkin,Shashkin,84,,49.6616,42.6173
ml,medine,Médine,03,,14.3666667,-11.3666667
gn,lokonko,Lokonko,17,,9.2,-10.2833333
tr,asagidurmus,Asagidurmus,63,,37.007341,40.16164
gb,lorbottle,Lorbottle,J6,,55.333333,-1.933333
gb,lorgill,Lorgill,V3,,57.383333,-6.7
md,bogdaneni,Bogdaneni,61,,46.512222,28.934167
pl,charzyny szatkowieta,Charzyny Szatkowieta,78,,52.861756,20.176432
pt,fontao,Fontão,05,,41.783333,-6.95
gb,lostwithiel,Lostwithiel,C6,,50.403333,-4.6675
ru,chernyy porog,Chërnyy Porog,85,,59.351848,39.344387
gb,lothian region,Lothian Region,T9,,55.7,-3
id,dero lor,Dero Lor,08,,-7.4194,111.5628
ru,berezovka,Berëzovka,21,,56.883333,42.766667
tr,dacirak,Dacirak,77,,40.364986,40.34731
gb,loughbrickland,Loughbrickland,R2,,54.316667,-6.3
ma,tagoujgalt,Tagoujgalt,53,,29.132978,-9.116142
gb,loughgilly,Loughgilly,Q8,,54.266667,-6.466667
id,burogo,Burogo,21,,.498,120.0214
ml,aoudiai yoro ali,Aoudiaï Yoro Ali,03,,15.0833333,-9.5833333
pk,chak jamal,Chak Jamal,04,,33.020455,73.694019
gb,loughton,Loughton,L6,,52.433333,-2.566667
us,chilli,Chilli,OK,,34.9419444,-95.4363889
ru,afanasyevka,Afanasyevka,72,,52.020357,41.836722
td,naga,Naga,02,,15.3666667,22.95
kz,matkaral,Matkaral,06,,46.633333,48.566667
td,kadige,Kadigé,12,,13.75,21.8
gb,low ackworth,Low Ackworth,O7,,53.633333,-1.316667
gb,low borrowbridge,Low Borrowbridge,C9,,54.4,-2.6
se,kannusjarvi,Kannusjärvi,14,,66.533333,23.466667
gb,lowca,Lowca,C9,,54.583333,-3.583333
it,le tagliole,Le Tagliole,05,,44.166667,10.6
mx,san luisito,San Luisito,18,,21.725,-104.616667
th,ban tum wan,Ban Tum Wan,78,,16.663139,104.419806
id,kemecing wetan,Kemecing Wetan,07,,-7.539722,109.991111
mx,cerro prieto,Cerro Prieto,16,,18.605556,-102.658333
ua,rybatskoye,Rybatskoye,17,,45.778818,29.829957
tw,talanchiang,Talanchiang,04,,24.4166667,120.7666667
gb,lower bentham,Lower Bentham,J7,,54.1,-2.533333
kp,kunsangbok,Kunsangbok,06,,38.3855556,125.25
gb,lower bracky,Lower Bracky,T3,,54.6,-7.166667
gb,lower brailes,Lower Brailes,P3,,52.033333,-1.533333
gb,lower bridgemary,Lower Bridgemary,F2,,50.816667,-1.166667
gb,lower bullingham,Lower Bullingham,F7,,52.033333,-2.7
mx,rosa del calvario,Rosa del Calvario,15,,19.75,-100.025
ru,ostolopovy,Ostolopovy,33,,58.304016,48.142023
ir,jamalabad-e dow kuhak,Jamalabad-e Dow Kuhak,07,,29.682778,53.269444
id,tegalbangsri,Tegalbangsri,08,,-7.983333,113.25
zr,bafwabena,Bafwabena,00,,1.6166667,27.7
gb,lower darrven,Lower Darrven,A8,,53.716667,-2.466667
gb,lower darwen,Lower Darwen,A8,,53.716667,-2.466667
us,friend,Friend,KS,,38.2600000,-100.9111111
pl,emilianow,Emilianow,86,,51.40428,18.069067
mm,famo,Famo,11,,23.8333333,98.5333333
gb,lower farringdon,Lower Farringdon,F2,,51.116667,-1
ng,katsuro,Katsuro,39,,12.598003,8.550014
gb,lower gledfield,Lower Gledfield,V3,,57.883333,-4.366667
gb,lower gornal,Lower Gornal,D7,,52.516667,-2.116667
id,leuwiheulang,Leuwiheulang,30,,-6.973611,106.897222
vn,xa ben diep,Xa Ben Diep,40,,10.45,107.066667
ru,yagunkino,Yagunkino,16,,55.717508,46.342609
us,mynot,Mynot,AL,,34.6455556,-88.0505556
ng,efie mgbabu,Efie Mgbabu,53,,6.096191,8.153009
gb,lowerhouse,Lowerhouse,R9,,53.783333,-5.283333
us,norwell,Norwell,MA,10581,42.1616667,-70.7944444
gb,lower kingswood,Lower Kingswood,N7,,51.266667,-.216667
us,greyleigh,Greyleigh,NC,,35.5602778,-77.3850000
gb,lower largo,Lower Largo,V1,,56.2,-2.933333
gb,lower lemington,Lower Lemington,E6,,52,-1.683333
us,valentine,Valentine,AR,,34.8216667,-92.1619444
th,ban mueang thong,Ban Mueang Thong,42,,13.621889,100.762806
sb,na lame,Na Lame,08,,-9.7666667,160.3333333
se,skaltjarnshyttan,Skåltjärnshyttan,22,,59.816667,14.016667
us,hambright,Hambright,TN,,35.2125000,-84.5122222
pg,pai-a-a,Pai-a-a,02,,-7.7,144.1333333
gb,lower slaughter,Lower Slaughter,E6,,51.883333,-1.75
gb,lower soudley,Lower Soudley,E6,,51.783333,-2.483333
kh,phum ny peich,Phum Ny Peich,05,,12.9166667,104.7833333
lt,virbalu,Virbalu,63,,56.2166667,21.55
se,norra as,Norra Ås,15,,59.533333,14.983333
gb,lower winchendon,Lower Winchendon,B9,,51.8,-.933333
mg,ambarimahia,Ambarimahia,03,,-17.2833333,47.8166667
mm,nithe,Nithè,09,,18.4333333,96.8666667
gb,lowestoft,Lowestoft,N5,71479,52.483333,1.75
gb,loweswater,Loweswater,C9,,54.566667,-3.333333
gb,low etherley,Low Etherley,D8,,54.65,-1.733333
id,tayandu,Tayandu,28,,-5.533333,132.316667
vn,thach binh,Thach Binh,04,,16.583333,107.533333
th,ban ko boi,Ban Ko Boi,61,,8.15,98.55
gb,lowick,Lowick,J1,,52.4,-.55
kz,mynbay,Mynbay,12,,50.083333,71.5
id,prampalan,Prampalan,07,,-7.165833,110.421667
ru,loshchinino,Loshchinino,62,,54.955278,41.323056
gb,low sellafield,Low Sellafield,C9,,54.4,-3.5
in,golhaura,Golhaura,36,,27.433333,82.916667
gb,low team,Low Team,E5,,54.95,-1.633333
us,amys acres,Amys Acres,MD,,38.4594444,-76.8975000
id,mareppi,Mareppi,38,,-3.9607,120.2448
us,baynesville,Baynesville,VA,,38.1477778,-76.8827778
id,tunjungan,Tunjungan,10,,-7.718611,110.470833
gb,low torry,Low Torry,V1,,56.05,-3.566667
jp,nishisakamachi,Nishisakamachi,27,,32.75,129.866667
gb,west lutton,West Lutton,J7,,54.1,-.566667
pg,dogbun,Dogbun,08,,-5.95,145.0166667
ve,mucuro,Múcuro,19,,10.3833333,-63.2
pk,kukul cantonment,Kukul Cantonment,03,,34.186358,73.259414
gb,loxwood,Loxwood,P6,,51.066667,-.516667
ir,fulvari,Fulvari,34,,33.594152,49.695969
gb,lubenham,Lubenham,H5,,52.466667,-.95
th,ban mae khong,Ban Mae Khong,01,,19.385528,98.438667
mx,altavista,Altavista,28,,24.45,-98.95
sk,vysnia mysla,Vysnia Mysla,03,,48.6333333,21.3833333
id,jaer lor,Jaer Lor,07,,-7.290556,109.433333
gb,lucy cross,Lucy Cross,J7,,54.5,-1.666667
ke,gatiabai,Gatiabai,01,,-1.2333333,36.6666667
sd,wad `amir,Wad `Amir,34,,11.85,31.55
pk,taragarh,Taragarh,04,,29.435489,71.889295
pk,dhamrahi,Dhamrahi,04,,32.718088,73.184123
ru,medvezhya,Medvezhya,77,,57.1,37.783333
gb,luddesdown,Luddesdown,G5,,51.366667,.4
pk,jalkah,Jalkah,02,,28.683333,61.916667
pl,malinowka,Malinowka,78,,51.880788,21.391322
ru,degteva,Dëgteva,77,,56.111757,32.891587
pe,quinden,Quinden,06,,-7.0666667,-78.9666667
no,farvolden,Farvolden,17,,59.433333,9.3
id,ladjagoah,Ladjagoah,30,,-7.0996,107.9397
ru,denisova,Denisova,71,,59.083333,61.283333
